adm0_iso3,adm0_name,admin_level,adm1_pcode,adm1_name,adm2_pcode,adm2_name,period_number,start_date,end_date,cropland_flooded_sq_km,cropland_flooded_ha,total_area_flooded_sq_km,total_area_flooded_ha,perc_cropland_flooded,perc_total_area_flooded,pop_exposed
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3062022,Hunza,20,2024-10-16,2024-10-31,0.1,10,265.05,26505,7.842051849801643,1.860232882983366,1018
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3072022,Skardu,20,2024-10-16,2024-10-31,1.19,119,104.33000000000001,10433,5.215530576466949,4.0125600687217196,5331
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3082022,Nagar,20,2024-10-16,2024-10-31,0.22,22,44,4400,4.974021598425336,1.171774790148921,2446
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3092022,Kharmang,20,2024-10-16,2024-10-31,0.09,9,237.68,23768,4.6875,3.259333117677125,2671
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3102022,Shigar,20,2024-10-16,2024-10-31,0.1,10,116.16999999999999,11617,0.5168943366624031,1.1047553219447508,1184
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3112022,Darel,20,2024-10-16,2024-10-31,0,0,5.3999999999999995,540,0,0.26819776361629516,79
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3122022,Tangir,20,2024-10-16,2024-10-31,0,0,10.02,1002,0,0.7443318218502335,89
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3132022,Gupis-Yasin,20,2024-10-16,2024-10-31,0.32,32,88.55,8855,0.91324200913242,0.922720606109414,1567
PAK,Pakistan,admin2,PK32022,Gilgit Baltistan,PK3142022,Rondu,20,2024-10-16,2024-10-31,0.03,3,57.050000000000004,5705,0.5408347944120807,2.4615651335946573,1290
PAK,Pakistan,admin2,PK42022,Islamabad,PK4012022,Islamabad,20,2024-10-16,2024-10-31,0.19,19,5.609999999999999,561,0.0718215836236709,0.5361519234663414,8967
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5012022,Abbottabad,20,2024-10-16,2024-10-31,0,0,0.53,53,0,0.02827950800310068,150
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5022022,Bajaur,20,2024-10-16,2024-10-31,0.53,53,2.8199999999999994,282,0.1025994128717283,0.1708718666303138,1156
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5032022,Bannu,20,2024-10-16,2024-10-31,2.86,286,17.869999999999997,1787,0.4489101418298754,0.7372117339692058,998
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5042022,Batagram,20,2024-10-16,2024-10-31,0.04,4,3.84,384,0.0859089163348224,0.2118497894126119,1922
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5052022,Buner,20,2024-10-16,2024-10-31,0.03,3,2.3199999999999994,232,0.0067509175291147,0.10942367773387747,608
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5062022,Charsadda,20,2024-10-16,2024-10-31,3.28,328,7.96,796,0.5911017142303079,0.6569666395719449,7981
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5072022,Chitral Lower,20,2024-10-16,2024-10-31,0.02,2,51.11,5111,0.0704067855574974,0.679923678977215,1724
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5082022,Chitral Upper,20,2024-10-16,2024-10-31,0.1,10,62.42,6242,0.4541326067211626,0.5819290822395871,934
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5092022,D. I. Khan,20,2024-10-16,2024-10-31,76.86,7686,215.09,21509,1.8527513541472875,2.018264062664536,26595
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5102022,Hangu,20,2024-10-16,2024-10-31,0.01,1,0.44000000000000006,44,0.0034107830770051,0.027197218960737266,94
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5112022,Haripur,20,2024-10-16,2024-10-31,24.9,2490,114.56000000000002,11456,4.962047894488084,4.848344591750179,24121
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5122022,Karak,20,2024-10-16,2024-10-31,0.07,7,4.34,434,0.017800045951043,0.14034378457235408,478
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5132022,Khyber,20,2024-10-16,2024-10-31,0.02,2,5.109999999999999,511,0.0120634851550536,0.15388394249137222,649
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5142022,Kohat,20,2024-10-16,2024-10-31,1.43,143,48.67,4867,0.2150547146610522,1.1774465010313726,5854
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5152022,Kohistan Lower,20,2024-10-16,2024-10-31,0,0,2.0500000000000003,205,0,0.20376642205340903,573
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5162022,Kohistan Upper,20,2024-10-16,2024-10-31,0.01,1,69.84,6984,0.0691562932226832,1.0358780768036944,3575
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5172022,Kolai Palas Kohistan,20,2024-10-16,2024-10-31,0.05,5,11.27,1127,0.5094436874932574,0.7489670087831518,1988
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5182022,Kurram,20,2024-10-16,2024-10-31,0.06,6,2.84,284,0.0222213637062097,0.06998307321862576,285
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5192022,Lakki Marwat,20,2024-10-16,2024-10-31,2.07,207,2.2499999999999996,225,0.1587739409205129,0.05719674862079312,803
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5202022,Lower Dir,20,2024-10-16,2024-10-31,0,0,0.9200000000000002,92,0,0.061277982893882574,278
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5212022,Malakand,20,2024-10-16,2024-10-31,0,0,0.8300000000000001,83,0,0.09690030284263317,101
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5222022,Mansehra,20,2024-10-16,2024-10-31,1.97,197,9.39,939,0.5744909548123152,0.1911545219805746,4802
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5232022,Mardan,20,2024-10-16,2024-10-31,0.8,80,2.62,262,0.0951917925636452,0.13205561634651258,4793
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5242022,Mohmand,20,2024-10-16,2024-10-31,0.08,8,3.7,370,0.0178876900336893,0.13584775065281413,668
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5252022,North Waziristan,20,2024-10-16,2024-10-31,0.29,29,4.37,437,0.1895152331037366,0.07459311708788564,134
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5262022,Nowshera,20,2024-10-16,2024-10-31,2.37,237,14.049999999999999,1405,0.4765717681518366,0.6738372491814695,7281
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5272022,Orakzai,20,2024-10-16,2024-10-31,0,0,1.04,104,0,0.06993724371837226,173
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5282022,Peshawar,20,2024-10-16,2024-10-31,1.22,122,3.3299999999999996,333,0.184851900709514,0.17906716917801777,11009
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5292022,Shangla,20,2024-10-16,2024-10-31,4.15,415,22.16,2216,10.937837527764485,1.3198455957230337,9701
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5302022,South Waziristan,20,2024-10-16,2024-10-31,0.26,26,27.79,2779,0.1327560680335802,0.37703565174039777,808
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5312022,Swabi,20,2024-10-16,2024-10-31,0.71,71,19.549999999999997,1955,0.0767667287019287,1.0902978071831646,16605
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5322022,Swat,20,2024-10-16,2024-10-31,0.16,16,25.48,2548,0.0487719567942622,0.3923582426046412,2466
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5332022,Tank,20,2024-10-16,2024-10-31,1.57,157,2.77,277,0.220144203663879,0.09043496973491646,290
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5342022,Tor Ghar,20,2024-10-16,2024-10-31,3.66,366,41.68,4168,26.98631166833409,7.536504545026185,23759
PAK,Pakistan,admin2,PK52022,Khyber Pakhtunkhwa,PK5352022,Upper Dir,20,2024-10-16,2024-10-31,0.04,4,11.030000000000001,1103,0.0402861740220531,0.24395081724629644,702
PAK,Pakistan,admin2,PK62022,Punjab,PK6012022,Attock,20,2024-10-16,2024-10-31,2.78,278,38.32,3832,0.0815462325209205,0.46128565622206386,6514
PAK,Pakistan,admin2,PK62022,Punjab,PK6022022,Bahawalnagar,20,2024-10-16,2024-10-31,28.26,2826,42.39,4239,0.4405317798047535,0.42821674553775935,14428
PAK,Pakistan,admin2,PK62022,Punjab,PK6032022,Bahawalpur,20,2024-10-16,2024-10-31,5.64,564,10.18,1018,0.0811991516918773,0.03707651813077037,3322
PAK,Pakistan,admin2,PK62022,Punjab,PK6042022,Bhakkar,20,2024-10-16,2024-10-31,18.75,1875,58.18000000000001,5818,0.4400143819477245,0.5826829726413973,6286
PAK,Pakistan,admin2,PK62022,Punjab,PK6052022,Chakwal,20,2024-10-16,2024-10-31,1.99,199,19.31,1931,0.0609273096913359,0.24923136894982817,5841
PAK,Pakistan,admin2,PK62022,Punjab,PK6062022,Chiniot,20,2024-10-16,2024-10-31,1.03,103,2.16,216,0.044976049418892,0.07044241146780966,1222
PAK,Pakistan,admin2,PK62022,Punjab,PK6072022,Dera Ghazi Khan,20,2024-10-16,2024-10-31,104.32,10432,251.12999999999997,25113,2.1929675233954544,1.8346258527439196,46662
PAK,Pakistan,admin2,PK62022,Punjab,PK6082022,Faisalabad,20,2024-10-16,2024-10-31,10.58,1058,23.25,2325,0.2128165528886797,0.3332055382725484,10682
PAK,Pakistan,admin2,PK62022,Punjab,PK6092022,Gujranwala,20,2024-10-16,2024-10-31,28.95,2895,89.16,8916,0.8117206201062839,2.0795531380029537,50161
PAK,Pakistan,admin2,PK62022,Punjab,PK6102022,Gujrat,20,2024-10-16,2024-10-31,20.32,2032,59.96000000000001,5996,0.7808886867711641,1.587688332516668,34099
PAK,Pakistan,admin2,PK62022,Punjab,PK6112022,Hafizabad,20,2024-10-16,2024-10-31,21.69,2169,48.35,4835,0.9179118499922968,1.7946724679986994,21321
PAK,Pakistan,admin2,PK62022,Punjab,PK6122022,Jhang,20,2024-10-16,2024-10-31,49.65,4965,140.07,14007,0.9486827574661836,1.8828257348852362,35093
PAK,Pakistan,admin2,PK62022,Punjab,PK6132022,Jhelum,20,2024-10-16,2024-10-31,38.1,3810,130.19,13019,2.323307896872244,3.056742351795557,50132
PAK,Pakistan,admin2,PK62022,Punjab,PK6142022,Kasur,20,2024-10-16,2024-10-31,2.19,219,10.69,1069,0.0597017669830789,0.24119856401579567,4956
PAK,Pakistan,admin2,PK62022,Punjab,PK6152022,Khanewal,20,2024-10-16,2024-10-31,14.4,1440,58.129999999999995,5813,0.3526653355022889,1.147654798158883,22535
PAK,Pakistan,admin2,PK62022,Punjab,PK6162022,Khushab,20,2024-10-16,2024-10-31,32.75,3275,105.32,10532,1.0213661669101577,1.3466088807734038,31157
PAK,Pakistan,admin2,PK62022,Punjab,PK6172022,Lahore,20,2024-10-16,2024-10-31,2.34,234,7.9399999999999995,794,0.2306753976164232,0.3902998901504452,46603
PAK,Pakistan,admin2,PK62022,Punjab,PK6182022,Leiah,20,2024-10-16,2024-10-31,88.96,8896,181.89999999999998,18190,1.982710888312132,2.4242786548657755,26198
PAK,Pakistan,admin2,PK62022,Punjab,PK6192022,Lodhran,20,2024-10-16,2024-10-31,0.34,34,0.98,98,0.0123492881198024,0.033312592167837385,283
PAK,Pakistan,admin2,PK62022,Punjab,PK6202022,Mandi Bahauddin,20,2024-10-16,2024-10-31,44.84,4484,119.30000000000001,11930,1.7876982961519472,3.6620969874092517,65368
PAK,Pakistan,admin2,PK62022,Punjab,PK6212022,Mianwali,20,2024-10-16,2024-10-31,103.33,10333,254.62000000000003,25462,2.879364367952413,3.5859772708884923,36783
PAK,Pakistan,admin2,PK62022,Punjab,PK6222022,Multan,20,2024-10-16,2024-10-31,12.37,1237,41.02,4102,0.4216125572602346,0.9710486199952864,17169
PAK,Pakistan,admin2,PK62022,Punjab,PK6232022,Muzaffargarh,20,2024-10-16,2024-10-31,136.37,13637,395.95,39595,2.4066826400019936,4.4427635768229745,118766
PAK,Pakistan,admin2,PK62022,Punjab,PK6242022,Nankana Sahib,20,2024-10-16,2024-10-31,6.97,697,12.78,1278,0.3226620399832971,0.49537286418619214,5186
PAK,Pakistan,admin2,PK62022,Punjab,PK6262022,Okara,20,2024-10-16,2024-10-31,7.41,741,11.25,1125,0.1658299314816226,0.21728414459096984,5449
PAK,Pakistan,admin2,PK62022,Punjab,PK6272022,Pakpattan,20,2024-10-16,2024-10-31,0.08,8,0.09,9,0.0027051419537163,0.003022552946731564,72
PAK,Pakistan,admin2,PK62022,Punjab,PK6282022,Rahim Yar Khan,20,2024-10-16,2024-10-31,54.37,5437,209.24,20924,0.7810446158445321,1.4270317468200555,27470
PAK,Pakistan,admin2,PK62022,Punjab,PK6292022,Rajanpur,20,2024-10-16,2024-10-31,90.46,9046,215.13,21513,1.6529388726905725,1.4874723462759778,28778
PAK,Pakistan,admin2,PK62022,Punjab,PK6302022,Rawalpindi,20,2024-10-16,2024-10-31,4.46,446,49.879999999999995,4988,0.1960002742935345,0.7941516513102213,9406
PAK,Pakistan,admin2,PK62022,Punjab,PK6312022,Sahiwal,20,2024-10-16,2024-10-31,0.35,35,1.7999999999999998,180,0.0111978505747778,0.0478562860091834,1580
PAK,Pakistan,admin2,PK62022,Punjab,PK6322022,Sargodha,20,2024-10-16,2024-10-31,31.72,3172,98.94999999999999,9895,0.6716412537924514,1.429669094094044,33876
PAK,Pakistan,admin2,PK62022,Punjab,PK6332022,Sheikhupura,20,2024-10-16,2024-10-31,4.14,414,10.93,1093,0.1158009146988876,0.2554157972885926,4099
PAK,Pakistan,admin2,PK62022,Punjab,PK6342022,Sialkot,20,2024-10-16,2024-10-31,7.3,730,24.43,2443,0.2385812165258153,0.6702746035856131,16843
PAK,Pakistan,admin2,PK62022,Punjab,PK6352022,Toba Tek Singh,20,2024-10-16,2024-10-31,1.33,133,2.75,275,0.0477882696854594,0.08061919959948044,942
PAK,Pakistan,admin2,PK62022,Punjab,PK6362022,Vehari,20,2024-10-16,2024-10-31,2.49,249,5.95,595,0.0550083597632497,0.11412382634861426,3549
PAK,Pakistan,admin2,PK72022,Sindh,PK7012022,Badin,20,2024-10-16,2024-10-31,485.16,48516,968.89,96889,9.734331920435576,13.326895831511603,155172
PAK,Pakistan,admin2,PK72022,Sindh,PK7032022,Dadu,20,2024-10-16,2024-10-31,344.55,34455,524.83,52483,10.226397908010394,5.816174945117294,116849
PAK,Pakistan,admin2,PK72022,Sindh,PK7052022,Ghotki,20,2024-10-16,2024-10-31,73.91,7391,228.92000000000002,22892,2.385256760369494,3.1676045390730225,35938
PAK,Pakistan,admin2,PK72022,Sindh,PK7062022,Hyderabad,20,2024-10-16,2024-10-31,52.44,5244,127.28999999999999,12729,10.089313078351848,11.242805592614246,194764
PAK,Pakistan,admin2,PK72022,Sindh,PK7072022,Jacobabad,20,2024-10-16,2024-10-31,355.86,35586,540.22,54022,14.46114900161285,17.624095871143112,120513
PAK,Pakistan,admin2,PK72022,Sindh,PK7082022,Jamshoro,20,2024-10-16,2024-10-31,87.2,8720,206.62000000000003,20662,5.524017090269461,1.6502937672687295,48007
PAK,Pakistan,admin2,PK72022,Sindh,PK7092022,Kambar Shahdad Kot,20,2024-10-16,2024-10-31,444.01,44401,613.96,61396,12.93406404465671,9.680494068909036,77703
PAK,Pakistan,admin2,PK72022,Sindh,PK7102022,Kashmore,20,2024-10-16,2024-10-31,415.99,41599,746.6500000000001,74665,19.65758509990391,25.054040758912787,184180
PAK,Pakistan,admin2,PK72022,Sindh,PK7112022,Khairpur,20,2024-10-16,2024-10-31,100.72,10072,319.41,31941,3.13971377916586,1.7737030624619239,82277
PAK,Pakistan,admin2,PK72022,Sindh,PK7122022,Korangi Karachi,20,2024-10-16,2024-10-31,0,0,3.7299999999999995,373,0,3.501537709405686,8032
PAK,Pakistan,admin2,PK72022,Sindh,PK7132022,Larkana,20,2024-10-16,2024-10-31,108.36,10836,218.72,21872,7.044527897980457,10.058147923786551,78723
PAK,Pakistan,admin2,PK72022,Sindh,PK7142022,Malir Karachi,20,2024-10-16,2024-10-31,3.02,302,223.65,22365,1.221146044214653,7.394653441540303,47692
PAK,Pakistan,admin2,PK72022,Sindh,PK7152022,Matiari,20,2024-10-16,2024-10-31,132.01,13201,221.87,22187,11.735757944586462,13.648068035909303,59291
PAK,Pakistan,admin2,PK72022,Sindh,PK7162022,Mirpur Khas,20,2024-10-16,2024-10-31,64.24,6424,145.74999999999997,14575,2.756283074235901,3.787464447284086,42166
PAK,Pakistan,admin2,PK72022,Sindh,PK7172022,Naushahro Feroze,20,2024-10-16,2024-10-31,107.85,10785,254.57000000000002,25457,4.28216900885368,7.447384110540124,74535
PAK,Pakistan,admin2,PK72022,Sindh,PK7182022,Sanghar,20,2024-10-16,2024-10-31,81.53,8153,419.84999999999997,41985,2.071496874961763,3.700678015971395,72588
PAK,Pakistan,admin2,PK72022,Sindh,PK7192022,Shaheed Benazir Abad,20,2024-10-16,2024-10-31,143.49,14349,332.1,33210,4.735551752326076,6.467537738339112,71422
PAK,Pakistan,admin2,PK72022,Sindh,PK7202022,Shikarpur,20,2024-10-16,2024-10-31,208.05,20805,395.99,39599,9.666995376062964,13.656429238820648,99616
PAK,Pakistan,admin2,PK72022,Sindh,PK7212022,South Karachi,20,2024-10-16,2024-10-31,0,0,26.799999999999997,2680,0,4.913544198243176,62843
PAK,Pakistan,admin2,PK72022,Sindh,PK7222022,Sujawal,20,2024-10-16,2024-10-31,526.93,52693,3713.33,371333,20.293137163086115,38.799956228004625,204223
PAK,Pakistan,admin2,PK72022,Sindh,PK7232022,Sukkur,20,2024-10-16,2024-10-31,54.66,5466,182.41,18241,3.298164319301148,3.112220323752059,56524
PAK,Pakistan,admin2,PK72022,Sindh,PK7242022,Tando Allahyar,20,2024-10-16,2024-10-31,28.04,2804,57.63,5763,2.612464835471388,3.355228225794524,14415
PAK,Pakistan,admin2,PK72022,Sindh,PK7252022,Tando Muhammad Khan,20,2024-10-16,2024-10-31,110.11,11011,203.23000000000002,20323,7.949514697685987,10.936633698970773,50431
PAK,Pakistan,admin2,PK72022,Sindh,PK7262022,Tharparkar,20,2024-10-16,2024-10-31,25.57,2557,541.12,54112,0.742488650098732,2.485112630880453,16876
PAK,Pakistan,admin2,PK72022,Sindh,PK7272022,Thatta,20,2024-10-16,2024-10-31,214.38,21438,1406.69,140669,10.774544254490912,16.671047759598455,118419
PAK,Pakistan,admin2,PK72022,Sindh,PK7282022,Umer Kot,20,2024-10-16,2024-10-31,51.02,5102,108.28,10828,2.659053615551383,1.7744779260290364,23278
PAK,Pakistan,admin2,PK72022,Sindh,PK7292022,West Karachi,19,2024-01-10,2024-10-15,0.04,4,0.53,53,0.1990189536285837,0.34222372239642185,60
PAK,Pakistan,admin2,PK72022,Sindh,PK7282022,Umer Kot,19,2024-01-10,2024-10-15,127.48,12748,248.97000000000003,24897,6.643985788131915,4.080086527922509,49690
PAK,Pakistan,admin2,PK72022,Sindh,PK7272022,Thatta,19,2024-01-10,2024-10-15,288.43,28843,1425.8,142580,14.496230055615328,16.897525322306606,140752
PAK,Pakistan,admin2,PK72022,Sindh,PK7262022,Tharparkar,19,2024-01-10,2024-10-15,36.5,3650,677.7,67770,1.0598684289637748,3.1123610843208214,20954
PAK,Pakistan,admin2,PK72022,Sindh,PK7252022,Tando Muhammad Khan,19,2024-01-10,2024-10-15,135.04,13504,244,24400,9.749363952188864,13.130633383599216,61559
PAK,Pakistan,admin2,PK72022,Sindh,PK7242022,Tando Allahyar,19,2024-01-10,2024-10-15,45.44,4544,85.42,8542,4.233609205557056,4.973166667488603,21326
PAK,Pakistan,admin2,PK72022,Sindh,PK7232022,Sukkur,19,2024-01-10,2024-10-15,84.42,8442,241.97999999999996,24198,5.0938717862313005,4.128584364571696,90833
PAK,Pakistan,admin2,PK72022,Sindh,PK7222022,Sujawal,19,2024-01-10,2024-10-15,686.91,68691,2536.91,253691,26.454289656492293,26.507742903105086,208506
PAK,Pakistan,admin2,PK72022,Sindh,PK7212022,South Karachi,19,2024-01-10,2024-10-15,0,0,31.230000000000004,3123,0,5.725745720564717,92127
PAK,Pakistan,admin2,PK72022,Sindh,PK7202022,Shikarpur,19,2024-01-10,2024-10-15,242.85,24285,455.40999999999997,45541,11.283969368309975,15.705635090914694,117705
PAK,Pakistan,admin2,PK72022,Sindh,PK7192022,Shaheed Benazir Abad,19,2024-01-10,2024-10-15,221.93,22193,468.13,46813,7.324280440405088,9.116677029354678,100493
PAK,Pakistan,admin2,PK72022,Sindh,PK7182022,Sanghar,19,2024-01-10,2024-10-15,125.71,12571,547.8,54780,3.194012905083321,4.828465921517518,95120
PAK,Pakistan,admin2,PK72022,Sindh,PK7172022,Naushahro Feroze,19,2024-01-10,2024-10-15,176.21,17621,371.36,37136,6.996393148355189,10.864047465491538,108277
PAK,Pakistan,admin2,PK72022,Sindh,PK7162022,Mirpur Khas,19,2024-01-10,2024-10-15,147,14700,314.37999999999994,31438,6.30718573961204,8.169489351198429,95922
PAK,Pakistan,admin2,PK72022,Sindh,PK7152022,Matiari,19,2024-01-10,2024-10-15,207.18,20718,313.44000000000005,31344,18.418410203465065,19.280887209516443,84398
PAK,Pakistan,admin2,PK72022,Sindh,PK7142022,Malir Karachi,19,2024-01-10,2024-10-15,3.61,361,212.3,21230,1.4597143111307602,7.019382631965154,48492
PAK,Pakistan,admin2,PK72022,Sindh,PK7132022,Larkana,19,2024-01-10,2024-10-15,129.49,12949,257.35,25735,8.418197836004884,11.834603000121016,88376
PAK,Pakistan,admin2,PK72022,Sindh,PK7122022,Korangi Karachi,19,2024-01-10,2024-10-15,0,0,3.7699999999999996,377,0,3.539087711651323,8353
PAK,Pakistan,admin2,PK72022,Sindh,PK7112022,Khairpur,19,2024-01-10,2024-10-15,139.29,13929,416.12,41612,4.342044601866686,2.3107395458866526,102867
PAK,Pakistan,admin2,PK72022,Sindh,PK7102022,Kashmore,19,2024-01-10,2024-10-15,487.3,48730,863.82,86382,23.027335318597014,28.98571149583345,230641
PAK,Pakistan,admin2,PK72022,Sindh,PK7092022,Kambar Shahdad Kot,19,2024-01-10,2024-10-15,511.83,51183,702.0299999999999,70203,14.909668701102778,11.069120547260752,86151
PAK,Pakistan,admin2,PK72022,Sindh,PK7082022,Jamshoro,19,2024-01-10,2024-10-15,136.87,13687,291.8,29180,8.670552971848407,2.330634601147107,67130
PAK,Pakistan,admin2,PK72022,Sindh,PK7072022,Jacobabad,19,2024-01-10,2024-10-15,398.85,39885,593.99,59399,16.208141626744464,19.378284229573687,131413
PAK,Pakistan,admin2,PK72022,Sindh,PK7062022,Hyderabad,19,2024-01-10,2024-10-15,70.55,7055,163.04,16304,13.573627720780374,14.400400847040823,219476
PAK,Pakistan,admin2,PK72022,Sindh,PK7052022,Ghotki,19,2024-01-10,2024-10-15,89.64,8964,271.64,27164,2.8929023947980173,3.758728363593377,42908
PAK,Pakistan,admin2,PK72022,Sindh,PK7032022,Dadu,19,2024-01-10,2024-10-15,401.8,40180,597.83,59783,11.925603481174218,6.625162180971881,146430
PAK,Pakistan,admin2,PK72022,Sindh,PK7012022,Badin,19,2024-01-10,2024-10-15,832.34,83234,1521.0300000000002,152103,16.70020989087177,20.921475468426852,250787
PAK,Pakistan,admin2,PK62022,Punjab,PK6362022,Vehari,19,2024-01-10,2024-10-15,2.54,254,6.12,612,0.0561129453006644,0.11738450710143189,3453
PAK,Pakistan,admin2,PK62022,Punjab,PK6352022,Toba Tek Singh,19,2024-01-10,2024-10-15,5.95,595,10.35,1035,0.2137896275402133,0.28734821253243914,3822
PAK,Pakistan,admin2,PK62022,Punjab,PK6342022,Sialkot,19,2024-01-10,2024-10-15,15.26,1526,41.010000000000005,4101,0.4987327896142386,1.1251723902188295,32566
PAK,Pakistan,admin2,PK62022,Punjab,PK6332022,Sheikhupura,19,2024-01-10,2024-10-15,18.52,1852,36,3600,0.5180272802471977,0.8412597165955475,14679
PAK,Pakistan,admin2,PK62022,Punjab,PK6322022,Sargodha,19,2024-01-10,2024-10-15,39.65,3965,121.71,12171,0.8395515672405642,1.7585146583343716,41988
PAK,Pakistan,admin2,PK62022,Punjab,PK6312022,Sahiwal,19,2024-01-10,2024-10-15,2.63,263,7.32,732,0.0841438486047591,0.19461556310401293,3945
PAK,Pakistan,admin2,PK62022,Punjab,PK6302022,Rawalpindi,19,2024-01-10,2024-10-15,6.61,661,59.02,5902,0.2904847114529738,0.9396718215783735,11497
PAK,Pakistan,admin2,PK62022,Punjab,PK6292022,Rajanpur,19,2024-01-10,2024-10-15,126.1,12610,287.1,28710,2.304174130513831,1.9850941784773541,37958
PAK,Pakistan,admin2,PK62022,Punjab,PK6282022,Rahim Yar Khan,19,2024-01-10,2024-10-15,57.44,5744,249.93,24993,0.8251462706292059,1.7045404534636612,29554
PAK,Pakistan,admin2,PK62022,Punjab,PK6272022,Pakpattan,19,2024-01-10,2024-10-15,0.1,10,0.12000000000000001,12,0.0033814274421454,0.003956421849316313,41
PAK,Pakistan,admin2,PK62022,Punjab,PK6262022,Okara,19,2024-01-10,2024-10-15,11.2,1120,17.07,1707,0.2506471299047468,0.32969247539269847,7309
PAK,Pakistan,admin2,PK62022,Punjab,PK6252022,Narowal,19,2024-01-10,2024-10-15,0.16,16,0.42,42,0.0064545326504669,0.01553451367884984,137
PAK,Pakistan,admin2,PK62022,Punjab,PK6242022,Nankana Sahib,19,2024-01-10,2024-10-15,17.08,1708,31.49,3149,0.7906840233737038,1.2206018382803754,12486
PAK,Pakistan,admin2,PK62022,Punjab,PK6232022,Muzaffargarh,19,2024-01-10,2024-10-15,141.6,14160,410.74,41074,2.498982634188475,4.608715018422195,117675
PAK,Pakistan,admin2,PK62022,Punjab,PK6222022,Multan,19,2024-01-10,2024-10-15,10.79,1079,43.6,4360,0.367760670399186,1.0321238379277053,15837
PAK,Pakistan,admin2,PK62022,Punjab,PK6212022,Mianwali,19,2024-01-10,2024-10-15,145.93,14593,340.42,34042,4.066443842207448,4.794353870693034,50543
PAK,Pakistan,admin2,PK62022,Punjab,PK6202022,Mandi Bahauddin,19,2024-01-10,2024-10-15,53.57,5357,134.71,13471,2.1357492802154288,4.135130638507127,72459
PAK,Pakistan,admin2,PK62022,Punjab,PK6192022,Lodhran,19,2024-01-10,2024-10-15,0.38,38,0.96,96,0.0138021455456616,0.0326327433480858,392
PAK,Pakistan,admin2,PK62022,Punjab,PK6182022,Leiah,19,2024-01-10,2024-10-15,111.03,11103,227.39999999999998,22740,2.474599706939028,3.030681506962492,33289
PAK,Pakistan,admin2,PK62022,Punjab,PK6172022,Lahore,19,2024-01-10,2024-10-15,6.27,627,17.03,1703,0.6180917705363137,0.8371293613680204,28289
PAK,Pakistan,admin2,PK62022,Punjab,PK6162022,Khushab,19,2024-01-10,2024-10-15,89.57,8957,206.2,20620,2.793397483057796,2.6364484543816546,51786
